funcid,dim,milestone,error
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
16,30,1,5.730890e+03
16,30,2,5.236584e+03
16,30,3,4.946198e+03
16,30,5,4.337672e+03
16,30,10,3.596987e+03
16,30,20,2.371554e+03
16,30,30,1.967667e+03
16,30,40,1.747158e+03
16,30,50,1.647136e+03
16,30,60,1.577780e+03
16,30,70,1.373613e+03
16,30,80,1.198720e+03
16,30,90,1.168863e+03
16,30,100,1.143922e+03
