funcid,dim,milestone,error
16,10,60,3.393072e+02
16,10,70,3.276818e+02
16,10,80,3.224519e+02
16,10,90,3.196905e+02
16,10,100,3.177158e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.480457e+02
16,10,10,3.464808e+02
16,10,20,3.452807e+02
16,10,30,3.434074e+02
16,10,40,3.423712e+02
16,10,50,3.409754e+02
16,10,60,3.393072e+02
16,10,70,3.276818e+02
16,10,80,3.224519e+02
16,10,90,3.196905e+02
16,10,100,3.177158e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.480457e+02
16,10,10,3.464808e+02
16,10,20,3.452807e+02
16,10,30,3.434074e+02
16,10,40,3.423712e+02
16,10,50,3.409754e+02
16,10,60,3.393072e+02
16,10,70,3.276818e+02
16,10,80,3.224519e+02
16,10,90,3.196905e+02
16,10,100,3.177158e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
16,10,1,5.429960e+02
16,10,2,3.661492e+02
16,10,3,3.661492e+02
16,10,5,3.495892e+02
16,10,10,3.488303e+02
16,10,20,3.468233e+02
16,10,30,3.451953e+02
16,10,40,3.433055e+02
16,10,50,3.419855e+02
16,10,60,3.404932e+02
16,10,70,3.395663e+02
16,10,80,3.207146e+02
16,10,90,2.873500e+02
16,10,100,2.866419e+02
