funcid,dim,milestone,error
3,10,3,2.539293e+04
3,10,5,2.394873e+04
3,10,10,2.110426e+04
3,10,20,1.692033e+04
3,10,30,1.250870e+04
3,10,40,1.057011e+04
3,10,50,7.702336e+03
3,10,60,5.138293e+03
3,10,70,1.201833e+03
3,10,80,5.817787e+02
3,10,90,1.127157e+02
3,10,100,4.658832e+00
3,10,1,3.405015e+04
3,10,2,3.405015e+04
3,10,3,2.539293e+04
3,10,5,2.394873e+04
3,10,10,2.110426e+04
3,10,20,1.692033e+04
3,10,30,1.250870e+04
3,10,40,1.057011e+04
3,10,50,7.702336e+03
3,10,60,5.138293e+03
3,10,70,1.201833e+03
3,10,80,5.817787e+02
3,10,90,1.127157e+02
3,10,100,4.658832e+00
3,10,1,3.405015e+04
3,10,2,3.405015e+04
3,10,3,2.539293e+04
3,10,5,2.394873e+04
3,10,10,2.110426e+04
3,10,20,1.692033e+04
3,10,30,1.250870e+04
3,10,40,1.057011e+04
3,10,50,7.702336e+03
3,10,60,5.138293e+03
3,10,70,1.201833e+03
3,10,80,5.817787e+02
3,10,90,1.127157e+02
3,10,100,4.658832e+00
3,10,1,3.405015e+04
3,10,2,3.405015e+04
3,10,3,2.539293e+04
3,10,5,2.394873e+04
3,10,10,2.110426e+04
3,10,20,1.692033e+04
3,10,30,1.250870e+04
3,10,40,1.057011e+04
3,10,50,7.702336e+03
3,10,60,5.138293e+03
3,10,70,1.201833e+03
3,10,80,5.817787e+02
3,10,90,1.127157e+02
3,10,100,4.658832e+00
3,10,1,3.405015e+04
3,10,2,3.405015e+04
3,10,3,2.539293e+04
3,10,5,2.394873e+04
3,10,10,2.110426e+04
3,10,20,1.692033e+04
3,10,30,1.250870e+04
3,10,40,1.057011e+04
3,10,50,7.702336e+03
3,10,60,5.138293e+03
3,10,70,1.201833e+03
3,10,80,5.817787e+02
3,10,90,1.127157e+02
3,10,100,4.658832e+00
