funcid,dim,milestone,error
30,30,100,1.664872e+05
30,30,1,1.513276e+07
30,30,2,1.384919e+07
30,30,3,1.204012e+07
30,30,5,6.972692e+06
30,30,10,3.177840e+06
30,30,20,1.653622e+06
30,30,30,6.510491e+05
30,30,40,4.077364e+05
30,30,50,3.801577e+05
30,30,60,3.365787e+05
30,30,70,2.702905e+05
30,30,80,1.807505e+05
30,30,90,1.723845e+05
30,30,100,1.664872e+05
30,30,1,1.513276e+07
30,30,2,1.384919e+07
30,30,3,1.204012e+07
30,30,5,6.972692e+06
30,30,10,3.177840e+06
30,30,20,1.653622e+06
30,30,30,6.510491e+05
30,30,40,4.077364e+05
30,30,50,3.801577e+05
30,30,60,3.365787e+05
30,30,70,2.702905e+05
30,30,80,1.807505e+05
30,30,90,1.723845e+05
30,30,100,1.664872e+05
30,30,1,1.513276e+07
30,30,2,1.384919e+07
30,30,3,1.204012e+07
30,30,5,6.972692e+06
30,30,10,3.177840e+06
30,30,20,1.653622e+06
30,30,30,6.510491e+05
30,30,40,4.077364e+05
30,30,50,3.801577e+05
30,30,60,3.365787e+05
30,30,70,2.702905e+05
30,30,80,1.807505e+05
30,30,90,1.723845e+05
30,30,100,1.664872e+05
30,30,1,1.513276e+07
30,30,2,1.384919e+07
30,30,3,1.204012e+07
30,30,5,6.972692e+06
30,30,10,3.177840e+06
30,30,20,1.653622e+06
30,30,30,6.510491e+05
30,30,40,4.077364e+05
30,30,50,3.801577e+05
30,30,60,3.365787e+05
30,30,70,2.702905e+05
30,30,80,1.807505e+05
30,30,90,1.723845e+05
30,30,100,1.664872e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
30,30,1,5.977774e+07
30,30,2,1.024367e+07
30,30,3,8.617092e+06
30,30,5,7.969896e+06
30,30,10,6.579559e+06
30,30,20,2.977561e+06
30,30,30,1.671577e+06
30,30,40,7.473594e+05
30,30,50,6.453144e+05
30,30,60,4.151006e+05
30,30,70,2.467477e+05
30,30,80,1.961895e+05
30,30,90,1.942500e+05
30,30,100,1.914078e+05
