funcid,dim,milestone,error
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
3,30,1,1.249834e+05
3,30,2,1.249288e+05
3,30,3,1.248586e+05
3,30,5,1.247081e+05
3,30,10,1.242588e+05
3,30,20,1.233991e+05
3,30,30,1.225462e+05
3,30,40,6.728606e+04
3,30,50,6.564022e+04
3,30,60,4.517525e+04
3,30,70,4.349900e+04
3,30,80,4.175210e+04
3,30,90,4.117350e+04
3,30,100,3.980822e+04
