funcid,dim,milestone,error
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
2,10,1,3.553415e+09
2,10,2,3.553415e+09
2,10,3,3.522791e+09
2,10,5,3.522791e+09
2,10,10,3.305792e+09
2,10,20,3.305792e+09
2,10,30,3.305792e+09
2,10,40,3.305792e+09
2,10,50,3.305792e+09
2,10,60,3.305792e+09
2,10,70,3.305792e+09
2,10,80,2.324095e+08
2,10,90,4.348118e+06
2,10,100,4.257063e+06
