funcid,dim,milestone,error
7,30,20,2.340672e+03
7,30,30,2.340620e+03
7,30,40,1.791959e+03
7,30,50,1.550101e+03
7,30,60,1.463541e+03
7,30,70,1.286105e+03
7,30,80,1.231258e+03
7,30,90,1.156433e+03
7,30,100,1.078388e+03
7,30,1,2.460550e+03
7,30,2,2.430071e+03
7,30,3,2.407819e+03
7,30,5,2.374398e+03
7,30,10,2.342808e+03
7,30,20,2.340672e+03
7,30,30,2.340620e+03
7,30,40,1.791959e+03
7,30,50,1.550101e+03
7,30,60,1.463541e+03
7,30,70,1.286105e+03
7,30,80,1.231258e+03
7,30,90,1.156433e+03
7,30,100,1.078388e+03
7,30,1,2.460550e+03
7,30,2,2.430071e+03
7,30,3,2.407819e+03
7,30,5,2.374398e+03
7,30,10,2.342808e+03
7,30,20,2.340672e+03
7,30,30,2.340620e+03
7,30,40,1.791959e+03
7,30,50,1.550101e+03
7,30,60,1.463541e+03
7,30,70,1.286105e+03
7,30,80,1.231258e+03
7,30,90,1.156433e+03
7,30,100,1.078388e+03
7,30,1,2.460550e+03
7,30,2,2.430071e+03
7,30,3,2.407819e+03
7,30,5,2.374398e+03
7,30,10,2.342808e+03
7,30,20,2.340672e+03
7,30,30,2.340620e+03
7,30,40,1.791959e+03
7,30,50,1.550101e+03
7,30,60,1.463541e+03
7,30,70,1.286105e+03
7,30,80,1.231258e+03
7,30,90,1.156433e+03
7,30,100,1.078388e+03
7,30,1,2.460550e+03
7,30,2,2.430071e+03
7,30,3,2.407819e+03
7,30,5,2.374398e+03
7,30,10,2.342808e+03
7,30,20,2.340672e+03
7,30,30,2.340620e+03
7,30,40,1.791959e+03
7,30,50,1.550101e+03
7,30,60,1.463541e+03
7,30,70,1.286105e+03
7,30,80,1.231258e+03
7,30,90,1.156433e+03
7,30,100,1.078388e+03
