funcid,dim,milestone,error
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
1,30,1,4.746649e+10
1,30,2,3.164034e+10
1,30,3,1.857086e+10
1,30,5,7.469836e+09
1,30,10,5.623001e+08
1,30,20,3.064285e+04
1,30,30,5.289170e+03
1,30,40,5.257950e+03
1,30,50,5.257164e+03
1,30,60,5.257114e+03
1,30,70,5.257102e+03
1,30,80,5.257092e+03
1,30,90,5.257085e+03
1,30,100,5.257073e+03
